name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,is_deleted
Mamaearth Anti Hair Fall Spa Range Hair Care Set: Onion Shampoo 250 ml + Onion Conditioner 250 ml + Onion Hair Oil 150 ml,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61mNnwQnmbL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Range-Shampoo-Conditioner-Control/dp/B0822DDXL4/ref=sr_1_361?qid=1679219580&s=baby&sr=1-361,3.9,20757.0,₹964,"₹1,097",y
fizzytech Toys Talking Cactus Baby Toys for Kids Dancing Cactus Toys Can Sing Wriggle & Singing Recording Repeat What You ...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/711lucYfC3L._AC_UL320_.jpg,https://www.amazon.in/fizzytech-Talking-Recording-Education-Children/dp/B0BPY133Z8/ref=sr_1_362?qid=1679219580&s=baby&sr=1-362,4.1,64.0,₹599,₹999,5
"Chicco Toothpaste, Strawberry Flavour for 12m+ Baby, Fluoride-free, Preservative-free,Cavity Protection (50 millilitre)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51KLeFq9AxL._AC_UL320_.jpg,https://www.amazon.in/Chicco-Toothpaste-Strawberry-50-ml/dp/B0169R7SFM/ref=sr_1_363?qid=1679219580&s=baby&sr=1-363,4.4,9932.0,₹148,₹179,4
"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, 50 count, with 5 in 1 Comfort",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61DvYS0ilYL._AC_UL320_.jpg,https://www.amazon.in/Huggies-Wonder-Pants-Medium-Diaper/dp/B08X3N952X/ref=sr_1_364?qid=1679219580&s=baby&sr=1-364,4.2,215914.0,₹567,₹699,y
"Philips Avent Natural Teat 4 Holes Fast Flow for 6months and above, Pack of 2",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61wiLydyGIL._AC_UL320_.jpg,https://www.amazon.in/Philips-Avent-Natural-Holes-6months/dp/B007HKOL92/ref=sr_1_365_mod_primary_new?qid=1679219580&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-365,4.4,8627.0,₹325,₹335,y
Philips Avent Ultra Air Pacifier Pack of 2 | High Ventilation | 98% Acceptance | BPA-Free | for Babies from 0-6 Months (Mo...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71EP+IilYpL._AC_UL320_.jpg,https://www.amazon.in/Philips-Avent-Ventilation-Acceptance-SCF085/dp/B09P1TQJZC/ref=sr_1_366?qid=1679219580&s=baby&sr=1-366,4.3,200.0,₹530,₹550,y
"Olay Natural Aura Vitamin B3, Pro B5, E With Uv Protection, 40g",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61j7D9v5-ML._AC_UL320_.jpg,https://www.amazon.in/Olay-Natural-Instant-Glowing-Fairness/dp/B00DRE6DM0/ref=sr_1_367?qid=1679219580&s=baby&sr=1-367,4.2,10665.0,₹160,₹189,6
"Protinex Mama Nutritional Drink - (Chocolate Flavor, 400 Gms, Jar) with 28 Vital Nutrients to Support Healthy Birth Weigh...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81brHHi0t2L._AC_UL320_.jpg,https://www.amazon.in/Protinex-Mama-400-g-Chocolate/dp/B015ZKZ9GO/ref=sr_1_368?qid=1679219580&s=baby&sr=1-368,4.3,6649.0,₹649,₹675,5
Sebamed Baby Body Lotion 100 ml|Ph 5.5|Camomile & Allantoin| Dermatalogically tested| Sensitive skin,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71P3Ng0ctpL._AC_UL320_.jpg,https://www.amazon.in/SebaMed-Sebamed-Baby-Lotion-100ml/dp/B00DRE5CLI/ref=sr_1_369?qid=1679219580&s=baby&sr=1-369,4.5,4529.0,₹408,₹510,y
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/41Nt-japdJL._AC_UL320_.jpg,https://www.amazon.in/Jesa-Homes-Polyester-Mosquito-Durability/dp/B09P66F84M/ref=sr_1_370?qid=1679219580&s=baby&sr=1-370,5,2.0,₹579,"₹1,999",FALSE
Philips Avent Natural 2. 0 Blue Feeding Bottle 260ml SCF035/10,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51QIQoOZXtS._AC_UL320_.jpg,https://www.amazon.in/Philips-Avent-Natural-SCF035-10/dp/B08GGBD7TZ/ref=sr_1_372?qid=1679219580&s=baby&sr=1-372,4.6,1500.0,₹554,₹575,FALSE
AMAZARA Baby Proofing Edge & Corner Guards | Extra Long 16.4Ft Edge + 8 Pre-Taped Corner Protectors | Child Safety Furnitu...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81sc50oV9rL._AC_UL320_.jpg,https://www.amazon.in/AMAZARA-Proofing-Pre-Taped-Protectors-Furniture/dp/B07HQDWMV4/ref=sr_1_373?qid=1679219580&s=baby&sr=1-373,4.2,9076.0,₹633,₹999,TRUE
"Einstein Box Gift Set for Babies, Newborns and Infants of Age 1-3-6-9-12 Months | High Contrast Gift Set with Set of Rattl...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61zr57Ep5jL._AC_UL320_.jpg,https://www.amazon.in/Einstein-Newborns-1-3-6-9-12-Contrast-Flashcards/dp/B09BCQ52R8/ref=sr_1_374?qid=1679219580&s=baby&sr=1-374,4.4,1723.0,₹699,₹999,FALSE
"MamyPoko Pants Extra Absorb S136,Unisex Baby, Pack of 136",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61O-TYHIsGL._AC_UL320_.jpg,https://www.amazon.in/MamyPoko-Pants-Extra-Absorb-Unisex/dp/B0BJMQ3DTK/ref=sr_1_375?qid=1679219580&s=baby&sr=1-375,4,174.0,"₹1,238","₹1,998",TRUE
Supples-Comfy Pants-M-34,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71BuuMxAgZL._AC_UL320_.jpg,https://www.amazon.in/Supples-Supples-Comfy-Pants-M-34/dp/B0BFJ92PQM/ref=sr_1_376?qid=1679219580&s=baby&sr=1-376,4,127863.0,₹260,₹399,FALSE
"Mamaearth Coco Soft Body Lotion with Coconut Milk & Turmeric, for babies, for 24-Hour Moisturization - 400 ml",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51uZIEk95CL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Coconut-Turmeric-24-Hour-Moisturization/dp/B0B642DX2W/ref=sr_1_377?qid=1679219580&s=baby&sr=1-377,4.1,152.0,₹314,₹449,3
"Himalaya Herbals Under Eye Cream, 15ml",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71WtrAO+dUL._AC_UL320_.jpg,https://www.amazon.in/Himalaya-Herbals-Under-Cream-15ml/dp/B0041J4E9Y/ref=sr_1_378?qid=1679219580&s=baby&sr=1-378,3.8,6804.0,₹168,₹200,FALSE
"MamyPoko Pants Extra Absorb XL32,Unisex Baby, Pack of 32",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71toEeRvJ5L._AC_UL320_.jpg,https://www.amazon.in/MamyPoko-Pants-Extra-Absorb-Unisex/dp/B0BGJ8B1XV/ref=sr_1_379?qid=1679219580&s=baby&sr=1-379,4.2,107.0,₹575,₹799,TRUE
Wembley Dancing Monkey Musical Toys for Kids Baby Spinning Rolling Doll Tumble Toy with Voice Control Musical Light and So...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61XmQq9EqXL._AC_UL320_.jpg,https://www.amazon.in/Wembley-Dancing-Musical-Spinning-Rolling/dp/B0BHHKR9DN/ref=sr_1_380?qid=1679219580&s=baby&sr=1-380,3.6,197.0,₹399,₹699,FALSE
"Johnson's Baby Lotion For New Born, 500ml",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71cahcZWeeL._AC_UL320_.jpg,https://www.amazon.in/Johnsons-79607537-Baby-Lotion-500ml/dp/B07F3KSCR4/ref=sr_1_381?qid=1679219580&s=baby&sr=1-381,4.5,9538.0,₹347,₹375,TRUE
"LuvLap 100% Cotton Muslin Baby Swaddle Set, Printed Muslin Swaddle Wrap for New Born Baby, Size-120cm x 100cm, 0-18 Mont...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71AkhvJVGJL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-100-Cotton-Muslin-Swaddles/dp/B07Y1WY7BR/ref=sr_1_382?qid=1679219580&s=baby&sr=1-382,4.5,5228.0,₹639,₹839,FALSE
"The Moms Co. Tear-Free Natural Baby Body Wash with Calendula, Avocado Oils & USDA-Certified Organic Oils Like Argan, Chamo...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71oVbk0NdsL._AC_UL320_.jpg,https://www.amazon.in/Moms-Co-Tear-Free-Calendula-USDA-Certified/dp/B07LFF35HT/ref=sr_1_383?qid=1679219580&s=baby&sr=1-383,4.4,3966.0,₹489,₹699,TRUE
"Luv Lap Baby Diaper Pants S Size (Small) , with Aloe Vera Lotion for rash protection, Pack of 78 Count, with upto 12Hr pro...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61OWeoiTHZL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Diaper-Pants-Lotion-protection/dp/B09MVW5HXG/ref=sr_1_578?qid=1679219584&s=baby&sr=1-578,4,12797.0,₹836,₹999,1
"Luv Lap Turtle Shaped Baby Manual Toothbrush & Toddler Toothbrush, Extra Soft with 10,000 Ultra Soft Floss Bristle for Bab...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71vQx2adEBL._AC_UL320_.jpg,https://www.amazon.in/Toothbrush-Toddler-Bristle-Multicolour-Assorted/dp/B09PY7SKC8/ref=sr_1_580?qid=1679219584&s=baby&sr=1-580,4.2,382.0,₹65,₹79,y
"Luv Lap Washable Maternity Nursing Breast Pads, 6 Pcs, Reusable, Leak-proof",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81f-i6lpxGL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Washable-Breast-Pads-Pack/dp/B0857D5YWX/ref=sr_1_581?qid=1679219584&s=baby&sr=1-581,3.9,3155.0,₹289,₹349,y
Hamdard Safi Blood Purifier Syrup Skin Care Pimple Free for Natural Glowing Skin 500 ml,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61iiehE7i0L._AC_UL320_.jpg,https://www.amazon.in/HAMDARD-Hamdard-Blood-Purifier-Syrup/dp/B01HJX8OEO/ref=sr_1_582?qid=1679219584&s=baby&sr=1-582,4.2,1437.0,₹208,₹230,3
"Luv Lap LuvLap Steel Feeding Baby Bottle, BPA Free Anti Colic, Made of SS304 Steel, Handle, 3M+ - 240 ml",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71WOJPussrL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Feeding-Stainless-Ergonomic-Venting/dp/B09RWYKKC3/ref=sr_1_583?qid=1679219584&s=baby&sr=1-583,4.1,1399.0,₹565,₹599,2
Mamaearth Aqua Glow Gel Face Moisturizer With Himalayan Thermal Water and Hyaluronic Acid for 72 Hours Hydration 100ml,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51lWBaGI9HS._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Moisturizer-Himalayan-Hyaluronic-Hydration/dp/B098P6RN7H/ref=sr_1_584?qid=1679219584&s=baby&sr=1-584,4.2,963.0,₹593,₹699,y
"LuvLap Super Soft Baby Toothbrush, Ultra Soft baby toothbrush with High Density unique 10,000+ Floss Bristles for ultimate...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61RP+oSR26L._AC_UL320_.jpg,https://www.amazon.in/Toothbrush-toothbrush-Bristles-ultimate-Multicolour/dp/B09PY92SGS/ref=sr_1_585?qid=1679219584&s=baby&sr=1-585,4.3,105.0,₹148,₹179,y
Wowper Fresh Baby Diaper Pants | Medium Size Diapers | Diapers with Wetness Indicator | Upto 10 Hrs Absorption | 7-12 Kg |...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81lt0nR6k1L._AC_UL320_.jpg,https://www.amazon.in/Wowper-Diapers-Wetness-Indicator-Absorption/dp/B09Q63ZMKB/ref=sr_1_586?qid=1679219584&s=baby&sr=1-586,3.7,3383.0,₹545,₹798,y
"Aveeno Baby Soothing Relief Moisture Cream Fragrance Free, 227g",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71rii32qsOL._AC_UL320_.jpg,https://www.amazon.in/Aveeno-Soothing-Relief-Moisture-Fragrance/dp/B01AAXT908/ref=sr_1_587?qid=1679219584&s=baby&sr=1-587,4.4,5961.0,₹934,₹999,4
"Little Angel Extra Dry Baby Pants Diaper, Small (S) Size, 120 Count, Super Absorbent Core Up to 12 Hrs. Protection, Soft E...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61p5VuHX39L._AC_UL320_.jpg,https://www.amazon.in/Little-Angel-Diaper-Pants-Small/dp/B07NKMC8BK/ref=sr_1_588?qid=1679219584&s=baby&sr=1-588,4,46531.0,₹893,"₹1,498",3
"BLOOMBUDDY Organic Growth Booster Fertilizer Manure for plants (1 KG, Granules), Pack of 1",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71XHpYNFP7L._AC_UL320_.jpg,https://www.amazon.in/Bloom-Buddy-Organic-Growth-Booster/dp/B072V2C572/ref=sr_1_589?qid=1679219584&s=baby&sr=1-589,4,3772.0,₹312,"₹2,475",y
Classic Mosquito Net for Double Bed | Queen Size Foldable Machardani | Polyester 30GSM Strong Net | PVC Coated Corrosion R...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71wnzBrvW5L._AC_UL320_.jpg,https://www.amazon.in/Classic-Mosquito-Net-Machardani-Polyester/dp/B09SYV43SZ/ref=sr_1_590?qid=1679219584&s=baby&sr=1-590,4.2,61552.0,₹899,"₹2,000",y
Wowper Fresh Baby Diaper Pants | Extra Large Size Diapers | Diapers with Wetness Indicator | Upto 10 Hrs Absorption | 14-1...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/813Dr3RXF1L._AC_UL320_.jpg,https://www.amazon.in/Wowper-Diapers-Wetness-Indicator-Absorption/dp/B09Q5W8QCT/ref=sr_1_591?qid=1679219584&s=baby&sr=1-591,3.7,3383.0,₹536,₹798,y
Philips Avent Natural 2. 0 Pink Feeding Bottle 260ml SCF034/10,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61NLJDcGKAS._AC_UL320_.jpg,https://www.amazon.in/Philips-Avent-Natural-SCF034-10/dp/B08F8F431C/ref=sr_1_592_mod_primary_new?qid=1679219584&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-592,4.5,1129.0,₹450,₹575,5
"Luv Lap Jungle Time Double Sided Water Proof Baby Play Mat, Reversible Play mats for Kids, Baby Carpet, for Crawling Baby,...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81g416ziBXL._AC_UL320_.jpg,https://www.amazon.in/Jungle-Reversible-Crawling-195-5cmx147cm-Multicolor/dp/B0BF8ZW8WB/ref=sr_1_593?qid=1679219584&s=baby&sr=1-593,3.7,92.0,"₹1,325","₹1,599",4
Babique Pluto Sitting Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls (30 cm),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/41mGdjb6sDL._AC_UL320_.jpg,https://www.amazon.in/Babique-Pluto-Stuffed-Plush-Yellow/dp/B07ZJG1FGL/ref=sr_1_594?qid=1679219584&s=baby&sr=1-594,4.2,1263.0,₹309,₹899,y
"Colgate Kids Toothpaste with 0% Artificial Preservatives, Colours, Sweeteners for Whitening (6-9 Years, Natural Strawberry...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61GZpGL30UL._AC_UL320_.jpg,https://www.amazon.in/Colgate-Toothpaste-Natural-Strawberry-Artificial/dp/B07XB1NF7Z/ref=sr_1_595?qid=1679219584&s=baby&sr=1-595,4.2,1209.0,₹132,₹195,y
"Luv Lap Baby Safety Electrical Socket Plug Cover Guards, White,5Pcs",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81VP2LspH+L._AC_UL320_.jpg,https://www.amazon.in/Luvlap-Safety-Electrical-Socket-Guards/dp/B08XXHQH4D/ref=sr_1_596?qid=1679219584&s=baby&sr=1-596,4.2,1536.0,₹129,₹179,y
"Philips Avent Advance Bottle sterilizer SCF291/00|| 10 mins Cycle, Natural steam Sterilization, Capacity Of 6 Baby Bottles",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51Ng-AmSL2S._AC_UL320_.jpg,https://www.amazon.in/Philips-Avent-SCF291-Sterilization-Accessories/dp/B0969Y1NZS/ref=sr_1_597?qid=1679219584&s=baby&sr=1-597,4.3,1686.0,"₹4,140","₹4,995",6
"Pikipo Plush Soft Ball (Small Size, 11cm) and Kitty Face Soft Rattle Combo, Multicolor (Material: Polyester & Plush)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/8127bl5qCaL._AC_UL320_.jpg,https://www.amazon.in/Pikipo-Small-Kitty-Rattle-Combo/dp/B08NPSCTR5/ref=sr_1_598?qid=1679219584&s=baby&sr=1-598,4.3,979.0,₹284,₹399,5
"Chicco Toothpaste, Strawberry Flavour for 1Y to 6Y Baby, Fluoride-Free, Preservative-Free,Cavity Protection (50g)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71jRjanV-FL._AC_UL320_.jpg,https://www.amazon.in/Chicco-Toothpaste-Strawberry-Fluoride-Free-Preservative-Free/dp/B0B81YVLS4/ref=sr_1_599?qid=1679219584&s=baby&sr=1-599,4.1,31.0,₹157,₹179,y
"Supples Baby Wet Wipes with lid Enriched with Aloe Vera, 72 Wipes/Pack (Pack of 4)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71sF361IwCL._AC_UL320_.jpg,https://www.amazon.in/Supples-Baby-Wipes-Enriched-Aloe/dp/B09RPBZRT8/ref=sr_1_600?qid=1679219584&s=baby&sr=1-600,4.4,59138.0,₹289,₹596,FALSE
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/41dDsT-O82L._AC_UL320_.jpg,https://www.amazon.in/Antils-Carrier-Adjustable-Safety-Facing/dp/B07VW8W9TN/ref=sr_1_601?qid=1679219586&s=baby&sr=1-601,3.7,2529.0,₹394,"₹1,499",TRUE
"Luv Lap Baby & Mother Electric Nail Trimmer, Filer Cum Manicure Set, Ergonomic Design, Safe for Baby/Kid, Nail Filer and G...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/514n9xyJnwL._AC_UL320_.jpg,https://www.amazon.in/Luvlap-Electric-Grooming-Manicure-Fingernails/dp/B09DPXP6KM/ref=sr_1_602_mod_primary_new?qid=1679219586&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-602,3.6,524.0,₹579,₹825,FALSE
"BabyGo Cushioned Potty Seat, Toilet Seat with Handle for Kids (Blue)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81m0B8p7C5L._AC_UL320_.jpg,https://www.amazon.in/BabyGo-Cushioned-Potty-Toilet-Handle/dp/B06Y1491H3/ref=sr_1_603?qid=1679219586&s=baby&sr=1-603,4.2,12918.0,₹314,₹545,TRUE
"Mamaearth Vitamin C Day Cream For Face, with Vitamin C & SPF 20, for Skin Illumination - 50g",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/41Bztd-SjmL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Vitamin-Face-Cream-Illumination/dp/B089W7D94J/ref=sr_1_604?qid=1679219586&s=baby&sr=1-604,4,3182.0,₹556,₹599,FALSE
"Pampers Premium Care Pants, Medium size baby Diapers, (M) 162 Count Softest ever Pampers Pants,",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71HHQ15x9gL._AC_UL320_.jpg,https://www.amazon.in/Pampers-Premium-Super-Value-Medium/dp/B07W2RWGJW/ref=sr_1_605?qid=1679219586&s=baby&sr=1-605,4.5,1459.0,"₹2,667","₹3,597",TRUE
"Boniry Push Pop it Bubble Fidget Toy, Stress Relief and Anti-Anxiety Tools Sensory Toy for Autism to Relieve Stress for Ki...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61riBdgoeDS._AC_UL320_.jpg,https://www.amazon.in/Bubble-Fidget-Anti-Anxiety-Sensory-Relieve/dp/B097YK4616/ref=sr_1_606?qid=1679219586&s=baby&sr=1-606,4.1,1706.0,₹149,₹699,FALSE
"LuvLap Banana Time 210ml Anti Spill, Interchangeable Sipper / Sippy Cup with Soft Silicone Spout and Straw BPA Free, 6m+ (...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71-4mf29KmL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Banana-Interchangeable-Sipper-Silicone/dp/B084DWDF85/ref=sr_1_607?qid=1679219586&s=baby&sr=1-607,4.2,4509.0,₹239,₹315,3
"Babique Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (10 cm, Rattle Ball)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61JLJWkVeQL._AC_UL320_.jpg,https://www.amazon.in/Babique-Ball-Rattle-Sound-Birthday/dp/B08PVYDSX1/ref=sr_1_608?qid=1679219586&s=baby&sr=1-608,3.8,915.0,₹105,₹999,2
"Synlark Baby Head Protector, Adjustable Size Baby Learn to Walk Or Run Soft Safety Helmet, Infant Anti-Fall Anti-Collisio...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61jDPK-zCiL._AC_UL320_.jpg,https://www.amazon.in/Synlark-Protector-Adjustable-Anti-Fall-Anti-Collision/dp/B0BCQQ775L/ref=sr_1_609?qid=1679219586&s=baby&sr=1-609,4.1,93.0,₹299,₹699,y
"MamyPoko Tape Diapers for Babies, New Born mini, Pack of 30",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61BYsvJoRfS._AC_UL320_.jpg,https://www.amazon.in/MamyPoko-Tape-New-Born-Mini-30P/dp/B07Y8RY13Q/ref=sr_1_610?qid=1679219586&s=baby&sr=1-610,4.3,155343.0,₹569,₹600,y
"Oral B Vitality Criss Cross Electric Rechargeable Toothbrush with Travel Case, with replaceable brush head included (White...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71x4h9mgVAL._AC_UL320_.jpg,https://www.amazon.in/Oral-Vitality-Rechargeable-Toothbrush-replaceable/dp/B09ZHPN1ZL/ref=sr_1_612?qid=1679219586&s=baby&sr=1-612,4.1,6870.0,"₹1,740","₹1,999",4
"Colgate Kids Barbie Manual Toothbrush,Multicolor,1 Piece",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51-QbTi+8PS._AC_UL320_.jpg,https://www.amazon.in/Colgate-Kids-Barbie-Toothbrush/dp/B00I6F882I/ref=sr_1_613?qid=1679219586&s=baby&sr=1-613,4.4,1121.0,₹63,₹79,3
DearJoy Big Fibre Filled Baby Pillow and Stuffed Animal Elephant Soft Toy of Plush Hugging Pillow Material for Kids Boy/Gi...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71X04J9E6CL._AC_UL320_.jpg,https://www.amazon.in/DearJoy-Stuffed-Elephant-Hugging-Birthday/dp/B08K495KHC/ref=sr_1_614?qid=1679219586&s=baby&sr=1-614,4.3,3983.0,₹585,"₹2,000",y
"BabyPro Lab Tested - Certified (Set of 5) Baby Proofing Combo of 2 Metres Edge Guard & 4 Corner Protectors, Thin & Sleek D...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61UQeTb3EmL._AC_UL320_.jpg,https://www.amazon.in/BabyPro-Furniture-Certified-Professional-Childproofer/dp/B099945C6L/ref=sr_1_615?qid=1679219586&s=baby&sr=1-615,4,1515.0,₹349,₹500,y
"Pigeon Strawberry Toothpaste, For babies and Children,Fluroide -free,SLS free,Color free,Paraben Free, PH friendly,45 pack...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71-hLUfkNQS._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Strawberry-Toothpaste-45g-Pack/dp/B0756KT1Q6/ref=sr_1_617?qid=1679219586&s=baby&sr=1-617,4.3,6018.0,₹264,₹330,5
Sebamed Baby Powder 400g |With Olive Oil and Allantoin| For delicate skin,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61whZxngGbL._AC_UL320_.jpg,https://www.amazon.in/SebaMed-Sebamed-Baby-Powder-400g/dp/B01N4GUBCR/ref=sr_1_619?qid=1679219586&s=baby&sr=1-619,4.5,9830.0,₹912,"₹1,040",y
"Atogla Curatio Lotion for Baby, 400ml Intense Moisturizing Baby Lotion for All Skin Types, Protects Against Rashes & Preve...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/612aps+NFML._AC_UL320_.jpg,https://www.amazon.in/Atogla-Moisturizing-Protects-prevents-irritation/dp/B0B528RRR9/ref=sr_1_620?qid=1679219586&s=baby&sr=1-620,4.4,39.0,₹797,₹950,y
